state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
NC,Davie,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Duplin,2.43,0.36,0.32,0.23,0.3052432038736149
NC,Durham,2.62,0.37,0.22,0.17,0.2294755468620852
NC,Edgecombe,2.54,0.41,0.33,0.23,0.3152065219758641
NC,Forsyth,2.43,0.35,0.28,0.2,0.2712535243356791
NC,Franklin,2.64,0.42,0.37,0.27,0.35348194162496505
NC,Gaston,2.55,0.37,0.31,0.21,0.2939871725367332
NC,Gates,2.43,0.31,0.24,0.17,0.2351214892156552
NC,Graham,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Granville,2.62,0.37,0.23,0.17,0.23510235107034094
NC,Greene,3.18,0.41,0.33,0.23,0.3196627911085472
NC,Guilford,2.47,0.36,0.28,0.19,0.2686567116246511
NC,Halifax,3.34,0.51,0.46,0.32,0.43337153090532005
NC,Harnett,2.5,0.36,0.31,0.24,0.3036932521609298
NC,Haywood,2.56,0.32,0.28,0.19,0.2664269003619839
NC,Henderson,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Hertford,2.43,0.31,0.24,0.17,0.2351214892156552
NC,Hoke,2.41,0.33,0.28,0.19,0.266096580811374
NC,Hyde,2.64,0.36,0.29,0.2,0.2790566603804592
NC,Iredell,3.05,0.39,0.29,0.2,0.2840538133756724
NC,Jackson,2.75,0.34,0.3,0.19,0.2804317007319861
NC,Johnston,2.65,0.4,0.33,0.24,0.31884777276486465
NC,Jones,2.51,0.36,0.33,0.23,0.3114270417234561
NC,Lee,2.5,0.36,0.31,0.24,0.3036932521609298
NC,Lenoir,2.83,0.37,0.32,0.23,0.3087424906089046
NC,Lincoln,2.51,0.36,0.31,0.21,0.29299453718857776
NC,Macon,2.75,0.34,0.3,0.19,0.2804317007319861
NC,Madison,2.59,0.35,0.3,0.21,0.2872106480945447
NC,Martin,2.43,0.39,0.31,0.26,0.31252709942499746
NC,McDowell,2.44,0.36,0.3,0.21,0.28688032854393486
NC,Mecklenburg,2.57,0.35,0.28,0.19,0.26863888514927015
NC,Mitchell,2.47,0.36,0.3,0.22,0.2906786642187128
NC,Montgomery,2.83,0.39,0.32,0.23,0.31017072766362996
NC,Moore,2.5,0.36,0.31,0.23,0.3001038041017464
NC,Nash,2.62,0.38,0.3,0.23,0.2967407874105942
NC,New Hanover,2.5,0.36,0.3,0.21,0.2872981037751239
NC,Northampton,2.62,0.35,0.24,0.17,0.23930091822387128
NC,Onslow,2.43,0.36,0.32,0.23,0.3052432038736149
NC,Orange,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Pamlico,2.85,0.4,0.34,0.24,0.3258671610770839
NC,Pasquotank,2.45,0.34,0.31,0.2,0.28755907684348
NC,Pender,2.43,0.36,0.32,0.23,0.3052432038736149
NC,Perquimans,2.44,0.32,0.28,0.19,0.26559134989960576
NC,Person,2.43,0.34,0.23,0.17,0.23163704058948756
NC,Pitt,2.59,0.4,0.32,0.23,0.3092137452662365
NC,Polk,2.42,0.34,0.31,0.21,0.29093963728706884
NC,Randolph,2.5,0.36,0.31,0.22,0.29651435604256304
NC,Richmond,2.83,0.39,0.32,0.23,0.31017072766362996
NC,Robeson,2.45,0.39,0.33,0.24,0.31674107013353847
NC,Rockingham,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Rowan,2.44,0.38,0.29,0.22,0.2862712094495879
NC,Rutherford,2.42,0.36,0.31,0.21,0.29236787434179423
NC,Sampson,2.43,0.35,0.31,0.21,0.2917233850196297
NC,Scotland,2.83,0.39,0.32,0.23,0.31017072766362996
NC,Stanly,2.63,0.37,0.29,0.2,0.2797011497026237
NC,Stokes,2.43,0.34,0.25,0.19,0.2500695451243658
NC,Surry,2.43,0.34,0.25,0.19,0.2500695451243658
NC,Swain,2.42,0.34,0.22,0.17,0.22594060717603365
NC,Transylvania,2.59,0.34,0.26,0.18,0.2532209685566089
NC,Tyrrell,2.43,0.31,0.24,0.17,0.2351214892156552
NC,Union,2.65,0.37,0.27,0.23,0.2793551438740588
NC,Vance,2.81,0.4,0.3,0.21,0.29231308324571803
NC,Wake,2.62,0.39,0.29,0.21,0.28464920561133433
NC,Warren,2.62,0.35,0.24,0.17,0.23930091822387128
NC,Washington,2.64,0.36,0.29,0.2,0.2790566603804592
NC,Watauga,2.37,0.32,0.34,0.23,0.3132225629494866
NC,Wayne,2.7,0.38,0.31,0.23,0.3029246252604353
NC,Wilkes,2.43,0.35,0.28,0.2,0.2712535243356791
NC,Wilson,2.41,0.35,0.3,0.23,0.2931362185193444
NC,Yadkin,2.43,0.34,0.25,0.19,0.2500695451243658
NC,Yancey,2.44,0.36,0.3,0.23,0.2940592246623016
ND,Adams,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Barnes,2.51,0.35,0.31,0.22,0.2958698667203985
ND,Benson,2.43,0.32,0.27,0.2,0.2634843645453353
ND,Billings,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Bottineau,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Bowman,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Burke,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Burleigh,2.3,0.28,0.24,0.17,0.23207395396599084
ND,Cass,2.45,0.36,0.28,0.22,0.2792857973918049
ND,Cavalier,3.25,0.41,0.38,0.25,0.35546311270457986
ND,Dickey,2.45,0.31,0.26,0.19,0.25369325216092975
ND,Divide,2.37,0.33,0.29,0.22,0.2822132123763872
ND,Dunn,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Eddy,3.37,0.38,0.3,0.2,0.291194633622907
ND,Emmons,2.33,0.3,0.25,0.18,0.2429273309037499
ND,Foster,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Golden Valley,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Grand Forks,2.4,0.35,0.28,0.22,0.27822353283845136
ND,Grant,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Griggs,3.37,0.38,0.3,0.2,0.291194633622907
ND,Hettinger,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Kidder,2.3,0.28,0.24,0.17,0.23207395396599084
ND,LaMoure,2.47,0.32,0.28,0.21,0.2729791336335671
ND,Logan,2.3,0.28,0.24,0.17,0.23207395396599084
ND,McHenry,2.34,0.31,0.24,0.19,0.24167372248723842
ND,McIntosh,2.38,0.3,0.26,0.19,0.2524917291971799
ND,McKenzie,2.34,0.31,0.27,0.19,0.25855413511200565
ND,McLean,2.37,0.32,0.27,0.2,0.2630665893141462
ND,Mercer,2.39,0.33,0.28,0.21,0.27313621851934444
ND,Morton,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Mountrail,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Nelson,2.35,0.3,0.26,0.19,0.2522828415815853
ND,Oliver,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Pembina,2.36,0.3,0.24,0.18,0.23750941431108868
ND,Pierce,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Ramsey,3.25,0.41,0.38,0.25,0.35546311270457986
ND,Ransom,2.47,0.32,0.28,0.21,0.2729791336335671
ND,Renville,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Richland,2.47,0.32,0.28,0.21,0.2729791336335671
ND,Rolette,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Sargent,2.45,0.31,0.26,0.19,0.25369325216092975
ND,Sheridan,2.34,0.29,0.24,0.17,0.23306658931414626
ND,Sioux,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Slope,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Stark,2.37,0.31,0.26,0.19,0.2531362185193444
ND,Steele,3.37,0.38,0.3,0.2,0.291194633622907
ND,Stutsman,2.38,0.29,0.25,0.18,0.24256135840237802
ND,Towner,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Traill,2.42,0.35,0.27,0.22,0.272735987040592
ND,Walsh,2.45,0.35,0.31,0.24,0.30263098760757623
ND,Ward,2.34,0.31,0.24,0.19,0.24167372248723842
ND,Wells,2.3,0.26,0.22,0.15,0.2122132123763872
ND,Williams,2.36,0.32,0.28,0.21,0.2722132123763872
NE,Adams,3.12,0.39,0.32,0.22,0.30860052655519365
NE,Antelope,2.42,0.36,0.28,0.21,0.27548746171702704
NE,Arthur,2.49,0.35,0.32,0.25,0.31212575669580805
NE,Banner,2.45,0.34,0.3,0.23,0.29270061681277443
NE,Blaine,2.39,0.34,0.29,0.22,0.28306658931414624
NE,Boone,2.42,0.36,0.28,0.21,0.27548746171702704
NE,Box Butte,2.42,0.35,0.31,0.24,0.30242209999198166
NE,Boyd,2.48,0.37,0.31,0.24,0.30426811227789613
NE,Brown,2.42,0.35,0.3,0.23,0.29320584772454256
NE,Buffalo,2.42,0.35,0.34,0.24,0.3193025126167489
NE,Burt,2.4,0.35,0.31,0.23,0.298693393522402
NE,Butler,2.42,0.35,0.28,0.21,0.2747733431896643
NE,Cass,2.42,0.35,0.34,0.26,0.3264814087351157
NE,Cedar,2.42,0.35,0.34,0.26,0.3264814087351157
NE,Chase,2.58,0.36,0.29,0.22,0.2858177812676369
NE,Cherry,2.43,0.34,0.31,0.24,0.3017776106698172
NE,Cheyenne,2.42,0.34,0.33,0.24,0.3129615898811305
NE,Clay,3.12,0.39,0.32,0.22,0.30860052655519365
NE,Colfax,2.41,0.33,0.29,0.22,0.2824917291971799
NE,Cuming,2.43,0.34,0.3,0.23,0.29256135840237807
NE,Custer,2.41,0.34,0.29,0.22,0.2832058477245426
NE,Dakota,2.45,0.37,0.32,0.24,0.3096860288705574
NE,Dawes,2.4,0.35,0.32,0.25,0.31149909384902447
NE,Dawson,2.42,0.35,0.32,0.22,0.3008700080818707
NE,Deuel,2.42,0.34,0.33,0.25,0.31655103794031386
NE,Dixon,2.4,0.34,0.32,0.21,0.2964271830849282
NE,Dodge,2.41,0.33,0.3,0.21,0.2845290853462522
NE,Douglas,2.42,0.35,0.3,0.22,0.2896163996653592
NE,Dundy,2.91,0.38,0.34,0.25,0.3284461473127309
NE,Fillmore,2.4,0.34,0.3,0.23,0.29235247078678356
NE,Franklin,3.86,0.46,0.39,0.26,0.3724973391259211
NE,Frontier,2.42,0.34,0.29,0.22,0.28327547692974075
NE,Furnas,2.43,0.36,0.3,0.22,0.2904001473979201
NE,Gage,2.45,0.37,0.27,0.2,0.26719421559254514
NE,Garden,2.48,0.35,0.33,0.25,0.31768293169886563
NE,Garfield,3.37,0.42,0.33,0.23,0.3216998645346752
NE,Gosper,2.42,0.34,0.3,0.23,0.29249172919717986
NE,Grant,2.45,0.35,0.3,0.23,0.2934147353401371
NE,Greeley,3.07,0.37,0.29,0.2,0.28276483473134334
NE,Hall,2.42,0.35,0.34,0.24,0.3193025126167489
NE,Hamilton,2.44,0.35,0.32,0.22,0.301009266492267
NE,Harlan,2.44,0.36,0.3,0.23,0.2940592246623016
NE,Hayes,2.71,0.36,0.29,0.22,0.2867229609352132
NE,Hitchcock,2.42,0.34,0.28,0.22,0.277648672721485
NE,Holt,2.42,0.35,0.29,0.22,0.28398959545710345
NE,Hooker,2.44,0.35,0.29,0.22,0.2841288538674998
NE,Howard,2.43,0.35,0.31,0.23,0.2989022811379965
NE,Jefferson,4.16,0.47,0.36,0.22,0.34406212894772814
NE,Johnson,2.33,0.32,0.27,0.2,0.26278807249335356
NE,Kearney,2.45,0.37,0.3,0.24,0.2984324204540459
NE,Keith,2.48,0.35,0.33,0.25,0.31768293169886563
NE,Keya Paha,2.44,0.35,0.3,0.23,0.2933451061349389
NE,Kimball,2.44,0.32,0.27,0.2,0.26355399375053346
NE,Knox,2.36,0.32,0.29,0.22,0.28142946464382634
NE,Lancaster,3.1,0.38,0.34,0.23,0.32259020609312944
NE,Lincoln,2.42,0.34,0.29,0.22,0.28327547692974075
NE,Logan,2.39,0.34,0.29,0.22,0.28306658931414624
NE,Loup,2.42,0.34,0.3,0.23,0.29249172919717986
NE,Madison,2.42,0.34,0.28,0.21,0.2740592246623016
NE,McPherson,2.45,0.35,0.3,0.23,0.2934147353401371
NE,Merrick,2.43,0.35,0.28,0.2,0.2712535243356791
NE,Morrill,2.42,0.34,0.31,0.24,0.30170798146461897
NE,Nance,3.1,0.39,0.32,0.21,0.30487182008561386
NE,Nemaha,2.37,0.32,0.34,0.22,0.3096331148903032
NE,Nuckolls,2.38,0.33,0.27,0.2,0.26385033704670713
NE,Otoe,2.4,0.34,0.34,0.22,0.31127023956062316
NE,Pawnee,2.42,0.35,0.34,0.26,0.3264814087351157
NE,Perkins,2.43,0.35,0.33,0.24,0.3137453376136914
NE,Phelps,3.13,0.4,0.34,0.23,0.3242273307634494
NE,Pierce,2.42,0.35,0.28,0.21,0.2747733431896643
NE,Platte,2.42,0.36,0.28,0.21,0.27548746171702704
NE,Polk,3.51,0.43,0.38,0.24,0.3551122610352744
NE,Red Willow,2.42,0.35,0.29,0.22,0.28398959545710345
NE,Richardson,2.37,0.32,0.27,0.2,0.2630665893141462
NE,Rock,2.43,0.35,0.32,0.24,0.3081185334054356
NE,Saline,2.47,0.35,0.28,0.2,0.2715320411564718
NE,Sarpy,2.42,0.35,0.3,0.22,0.2896163996653592
NE,Saunders,2.42,0.33,0.3,0.2,0.281009266492267
NE,Scotts Bluff,2.42,0.35,0.3,0.23,0.29320584772454256
NE,Seward,3.29,0.41,0.36,0.24,0.3408985730496777
NE,Sheridan,2.46,0.36,0.32,0.25,0.31263098760757624
NE,Sherman,2.41,0.35,0.31,0.24,0.3023524707867835
NE,Sioux,2.42,0.35,0.31,0.24,0.30242209999198166
NE,Stanton,2.42,0.34,0.29,0.22,0.28327547692974075
NE,Thayer,2.4,0.33,0.28,0.21,0.2732058477245426
NE,Thomas,2.39,0.34,0.29,0.22,0.28306658931414624
NE,Thurston,2.42,0.35,0.3,0.23,0.29320584772454256
NE,Valley,2.43,0.34,0.28,0.21,0.2741288538674998
NE,Washington,2.43,0.35,0.3,0.23,0.29327547692974076
NE,Wayne,2.41,0.34,0.34,0.23,0.3149293168250047
NE,Webster,2.43,0.34,0.31,0.21,0.291009266492267
NE,Wheeler,3.1,0.39,0.31,0.21,0.29924501587735813
NE,York,2.42,0.35,0.32,0.22,0.3008700080818707
NH,Belknap,2.53,0.45,0.34,0.27,0.337977963325106
NH,Carroll,2.53,0.45,0.34,0.27,0.337977963325106
NH,Cheshire,3.29,0.45,0.36,0.28,0.358112839395862
NH,Coos,3.29,0.45,0.36,0.28,0.358112839395862
NH,Grafton,3.08,0.45,0.36,0.28,0.3566506260867004
NH,Hillsborough,4.04,0.45,0.34,0.28,0.3520814213692136
NH,Merrimack,2.53,0.45,0.34,0.27,0.337977963325106
NH,Rockingham,2.53,0.45,0.34,0.27,0.337977963325106
NH,Strafford,3.29,0.45,0.36,0.28,0.358112839395862
NH,Sullivan,3.29,0.45,0.36,0.28,0.358112839395862
NJ,Atlantic,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Bergen,2.74,0.31,0.26,0.21,0.2628913952300436
NJ,Burlington,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Camden,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Cape May,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Cumberland,2.65,0.39,0.33,0.23,0.3145442061783186
NJ,Essex,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Gloucester,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Hudson,2.86,0.35,0.3,0.21,0.2890906366348954
NJ,Hunterdon,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Mercer,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Middlesex,2.93,0.58,0.52,0.38,0.49081307678836855
NJ,Monmouth,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Morris,2.49,0.42,0.37,0.3,0.3632058477245426
NJ,Ocean,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Passaic,2.74,0.32,0.27,0.23,0.27641121408402886
NJ,Salem,2.86,0.38,0.33,0.21,0.30811340484175076
NJ,Somerset,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Sussex,2.83,0.32,0.26,0.17,0.2498743843674563
NJ,Union,2.93,0.32,0.27,0.17,0.2561974806276938
NJ,Warren,2.93,0.32,0.27,0.17,0.2561974806276938
NM,Bernalillo,2.39,0.35,0.35,0.23,0.32113098115022676
NM,Catron,2.39,0.34,0.3,0.21,0.2851039454632186
NM,Chaves,3.2,0.4,0.3,0.22,0.2986180703076302
NM,Cibola,2.39,0.34,0.33,0.23,0.3091632542063526
NM,Colfax,2.43,0.35,0.31,0.24,0.30249172919717987
NM,Curry,3.15,0.37,0.28,0.19,0.2741056161054896
NM,De Baca,2.96,0.39,0.31,0.22,0.3018596550637671
NM,Dona Ana,2.42,0.35,0.36,0.26,0.3377350171516271
NM,Eddy,2.66,0.37,0.3,0.22,0.2927157376448407
NM,Grant,2.39,0.35,0.29,0.22,0.28378070784150894
NM,Guadalupe,3.57,0.47,0.35,0.23,0.3379166496919636
NM,Harding,2.42,0.34,0.29,0.22,0.28327547692974075
NM,Hidalgo,2.39,0.35,0.29,0.22,0.28378070784150894
NM,Lea,2.83,0.36,0.29,0.21,0.2839690633384079
NM,Lincoln,2.98,0.41,0.35,0.23,0.32952381542109516
NM,Los Alamos,2.39,0.34,0.3,0.23,0.29228284158158535
NM,Luna,2.39,0.35,0.31,0.24,0.3022132123763872
NM,McKinley,2.39,0.37,0.4,0.27,0.3650510314829644
NM,Mora,3.58,0.46,0.38,0.27,0.3685103652312999
NM,Otero,2.4,0.35,0.34,0.27,0.3299315983839028
NM,Quay,2.42,0.34,0.29,0.21,0.2796860288705574
NM,Rio Arriba,2.46,0.36,0.4,0.27,0.36482431739198895
NM,Roosevelt,3.15,0.37,0.28,0.19,0.2741056161054896
NM,San Juan,2.56,0.38,0.34,0.27,0.33318802124916164
NM,San Miguel,2.46,0.36,0.33,0.23,0.3110788956974652
NM,Sandoval,2.98,0.41,0.38,0.25,0.35358312416422916
NM,Santa Fe,3.93,0.49,0.4,0.27,0.3843433514118355
NM,Sierra,2.4,0.36,0.35,0.28,0.3398619691787046
NM,Socorro,2.98,0.4,0.32,0.23,0.31192928426896527
NM,Taos,2.43,0.34,0.47,0.29,0.4097537182978259
NM,Torrance,2.98,0.41,0.35,0.23,0.32952381542109516
NM,Union,2.42,0.35,0.3,0.23,0.29320584772454256
NM,Valencia,2.39,0.35,0.35,0.23,0.32113098115022676
NV,Carson City,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Churchill,2.43,0.39,0.33,0.23,0.3130123636639588
NV,Clark,2.52,0.36,0.3,0.23,0.294616258303887
NV,Douglas,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Elko,2.35,0.31,0.28,0.2,0.26784001658464296
NV,Esmeralda,2.44,0.36,0.32,0.22,0.3017233850196297
NV,Eureka,2.35,0.31,0.29,0.21,0.27705626885208207
NV,Humboldt,2.26,0.32,0.3,0.21,0.2827705287409169
NV,Lander,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Lincoln,2.39,0.36,0.32,0.22,0.3013752389936388
NV,Lyon,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Mineral,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Nye,2.4,0.33,0.3,0.21,0.28445945614105406
NV,Pershing,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Storey,2.39,0.34,0.33,0.21,0.3019843580879858
NV,Washoe,2.71,0.42,0.34,0.24,0.32632058925903484
NV,White Pine,2.35,0.31,0.26,0.19,0.252996960108948
NY,Albany,2.37,0.32,0.28,0.21,0.27228284158158533
NY,Allegany,2.33,0.29,0.29,0.17,0.26113098115022676
NY,Bronx,3.52,0.37,0.3,0.18,0.2843460570551501
NY,Broome,2.29,0.28,0.23,0.16,0.22278807249335356
NY,Cattaraugus,2.31,0.31,0.24,0.16,0.2306964906940937
NY,Cayuga,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Chautauqua,2.31,0.3,0.25,0.17,0.23919862443417014
NY,Chemung,2.93,0.34,0.26,0.16,0.24840946541498002
NY,Chenango,2.8,0.32,0.23,0.16,0.22919563606791118
NY,Clinton,2.89,0.31,0.2,0.15,0.20863831970338145
NY,Columbia,3.0,0.37,0.32,0.2,0.29915784291972336
NY,Cortland,2.9,0.32,0.22,0.16,0.2242651239116372
NY,Delaware,3.42,0.39,0.34,0.2,0.31476411500928353
NY,Dutchess,3.0,0.37,0.32,0.2,0.29915784291972336
NY,Erie,2.29,0.28,0.24,0.16,0.2284148767016093
NY,Essex,2.91,0.32,0.23,0.16,0.2299615573250911
NY,Franklin,2.92,0.33,0.25,0.17,0.24558836153334684
NY,Fulton,2.95,0.35,0.29,0.17,0.2697327030366897
NY,Genesee,7.15,0.74,0.31,0.18,0.34167064826276267
NY,Greene,3.0,0.37,0.32,0.2,0.29915784291972336
NY,Hamilton,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Herkimer,2.8,0.29,0.24,0.16,0.23268008469407883
NY,Jefferson,2.27,0.26,0.22,0.15,0.21200432476079267
NY,Kings,3.52,0.37,0.3,0.18,0.2843460570551501
NY,Lewis,2.91,0.32,0.23,0.16,0.2299615573250911
NY,Livingston,2.94,0.33,0.33,0.18,0.2943315016689725
NY,Madison,3.54,0.37,0.34,0.22,0.321350324535303
NY,Monroe,2.33,0.29,0.26,0.18,0.24784001658464289
NY,Montgomery,2.95,0.35,0.29,0.17,0.2697327030366897
NY,Nassau,2.38,0.42,0.32,0.25,0.316358665130167
NY,New York,3.52,0.37,0.3,0.18,0.2843460570551501
NY,Niagara,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Oneida,2.95,0.35,0.29,0.19,0.2769115991550565
NY,Onondaga,2.91,0.32,0.24,0.16,0.23558836153334684
NY,Ontario,2.94,0.33,0.33,0.18,0.2943315016689725
NY,Orange,2.97,0.37,0.34,0.24,0.32456035595737387
NY,Orleans,2.9,0.31,0.22,0.15,0.21996155732509112
NY,Oswego,2.95,0.35,0.29,0.17,0.2697327030366897
NY,Otsego,3.42,0.39,0.34,0.2,0.31476411500928353
NY,Putnam,3.0,0.37,0.32,0.2,0.29915784291972336
NY,Queens,3.52,0.43,0.31,0.22,0.3086153646643156
NY,Rensselaer,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Richmond,3.52,0.37,0.3,0.18,0.2843460570551501
NY,Rockland,2.97,0.44,0.35,0.31,0.3603121262714522
NY,Saratoga,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Schenectady,2.95,0.35,0.29,0.17,0.2697327030366897
NY,Schoharie,3.31,0.37,0.31,0.2,0.295689544072611
NY,Schuyler,2.45,0.33,0.25,0.16,0.23872634082984925
NY,Seneca,3.54,0.37,0.29,0.16,0.27167961513892397
NY,St Lawrence,3.17,0.34,0.28,0.18,0.26851307087461446
NY,Steuben,2.45,0.33,0.26,0.16,0.24435314503810499
NY,Suffolk,3.15,0.49,0.35,0.27,0.3507782523650993
NY,Sullivan,3.25,0.41,0.35,0.24,0.33499325202062924
NY,Tioga,2.93,0.34,0.26,0.16,0.24840946541498002
NY,Tompkins,2.91,0.32,0.24,0.17,0.23917780959253024
NY,Ulster,3.0,0.37,0.32,0.2,0.29915784291972336
NY,Warren,2.95,0.35,0.29,0.17,0.2697327030366897
NY,Washington,3.54,0.37,0.29,0.16,0.27167961513892397
NY,Wayne,2.94,0.33,0.33,0.18,0.2943315016689725
NY,Westchester,3.53,0.37,0.3,0.17,0.2808262382011649
NY,Wyoming,2.29,0.28,0.24,0.17,0.2320043247607927
NY,Yates,2.91,0.32,0.23,0.16,0.2299615573250911
OH,Adams,2.42,0.26,0.24,0.15,0.22430237125527677
OH,Allen,2.42,0.33,0.28,0.21,0.2733451061349389
OH,Ashland,2.5,0.31,0.31,0.2,0.2857648672873827
OH,Ashtabula,2.42,0.32,0.25,0.18,0.24498223080525883
OH,Athens,2.36,0.27,0.25,0.16,0.23381496681888952
OH,Auglaize,2.41,0.33,0.29,0.21,0.2789022811379965
OH,Belmont,2.42,0.26,0.3,0.21,0.2795998848599115
OH,Brown,2.76,0.33,0.25,0.16,0.24088484619099265
OH,Butler,2.76,0.36,0.29,0.18,0.27271331472447047
OH,Carroll,2.37,0.26,0.25,0.16,0.233170477496725
OH,Champaign,4.15,0.46,0.26,0.18,0.27265254689587637
OH,Clark,3.1,0.33,0.24,0.14,0.23044653884110805
OH,Clermont,2.41,0.32,0.26,0.18,0.2505394058083164
OH,Clinton,3.3,0.39,0.24,0.14,0.2361238341092477
OH,Columbiana,2.42,0.26,0.25,0.16,0.23351862352271588
OH,Coshocton,2.43,0.32,0.25,0.16,0.23787296389209023
OH,Crawford,2.41,0.28,0.24,0.16,0.22925042716398736
OH,Cuyahoga,3.21,0.36,0.28,0.17,0.2666303766909492
OH,Darke,2.42,0.35,0.28,0.21,0.2747733431896643
OH,Defiance,2.42,0.33,0.28,0.19,0.26616621001657215
OH,Delaware,2.42,0.32,0.25,0.16,0.23780333468689205
OH,Erie,2.42,0.36,0.35,0.24,0.32564343535236734
OH,Fairfield,2.42,0.26,0.24,0.15,0.22430237125527677
OH,Fayette,2.42,0.26,0.25,0.15,0.2299291754635325
OH,Franklin,2.58,0.31,0.27,0.18,0.2566357879775784
OH,Fulton,3.03,0.39,0.36,0.24,0.3376599766597998
OH,Gallia,2.42,0.26,0.25,0.16,0.23351862352271588
OH,Geauga,2.42,0.32,0.25,0.18,0.24498223080525883
OH,Greene,4.52,0.45,0.24,0.14,0.24890330830760107
OH,Guernsey,2.42,0.27,0.25,0.16,0.23423274205007857
OH,Hamilton,2.76,0.33,0.28,0.18,0.26494415493412665
OH,Hancock,2.41,0.3,0.3,0.2,0.27879728170498075
OH,Hardin,2.42,0.33,0.25,0.16,0.23851745321425474
OH,Harrison,2.42,0.26,0.28,0.2,0.26475682838421666
OH,Henry,2.42,0.35,0.33,0.24,0.3136757084084932
OH,Highland,2.76,0.29,0.24,0.14,0.22522267175491933
OH,Hocking,2.37,0.26,0.25,0.16,0.233170477496725
OH,Holmes,2.42,0.26,0.25,0.16,0.23351862352271588
OH,Huron,2.42,0.36,0.32,0.23,0.30517357466841677
OH,Jackson,2.39,0.29,0.26,0.18,0.24825779181583196
OH,Jefferson,2.37,0.26,0.25,0.16,0.233170477496725
OH,Knox,2.41,0.3,0.26,0.18,0.24911116875359102
OH,Lake,2.42,0.32,0.25,0.18,0.24498223080525883
OH,Lawrence,2.42,0.26,0.25,0.16,0.23351862352271588
OH,Licking,2.42,0.32,0.26,0.18,0.25060903501351456
OH,Logan,2.65,0.33,0.25,0.16,0.24011892493381273
OH,Lorain,2.47,0.39,0.37,0.26,0.34656644149532456
OH,Lucas,3.4,0.4,0.31,0.21,0.302048010560666
OH,Madison,2.42,0.32,0.25,0.15,0.23421388662770867
OH,Mahoning,2.42,0.32,0.25,0.18,0.24498223080525883
OH,Marion,2.41,0.3,0.25,0.18,0.24348436454533529
OH,Medina,2.37,0.32,0.25,0.18,0.24463408477926796
OH,Meigs,2.42,0.26,0.25,0.16,0.23351862352271588
OH,Mercer,2.53,0.35,0.3,0.21,0.2867928728633557
OH,Miami,3.97,0.45,0.26,0.22,0.2850428949116801
OH,Monroe,2.39,0.27,0.25,0.16,0.23402385443448406
OH,Montgomery,2.76,0.33,0.26,0.18,0.2536905465176152
OH,Morgan,2.42,0.27,0.25,0.16,0.23423274205007857
OH,Morrow,2.41,0.3,0.25,0.16,0.23630546842696848
OH,Muskingum,2.43,0.29,0.25,0.16,0.23573060831000212
OH,Noble,2.39,0.27,0.25,0.16,0.23402385443448406
OH,Ottawa,2.38,0.35,0.3,0.2,0.2821589867261997
OH,Paulding,2.41,0.29,0.27,0.21,0.26479219861203424
