state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
TX,Frio,1.8,0.31,0.31,0.19,0.27730137486432715
TX,Gaines,2.61,0.34,0.23,0.17,0.23289036628305468
TX,Galveston,1.79,0.29,0.29,0.14,0.2466026598919752
TX,Garza,3.2,0.36,0.24,0.18,0.24764297871191143
TX,Gillespie,2.16,0.3,0.24,0.16,0.2289379340887584
TX,Glasscock,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Goliad,1.7,0.3,0.27,0.19,0.2533837474519598
TX,Gonzales,1.63,0.26,0.21,0.17,0.2091001475382206
TX,Gray,3.2,0.36,0.21,0.13,0.21281532579122725
TX,Grayson,2.0,0.31,0.29,0.2,0.2710297986109626
TX,Gregg,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Grimes,3.44,0.41,0.29,0.19,0.2846081413739432
TX,Guadalupe,1.66,0.26,0.22,0.17,0.21493583936207086
TX,Hale,2.4,0.32,0.23,0.18,0.233589363978351
TX,Hall,2.17,0.32,0.25,0.17,0.2396520526161211
TX,Hamilton,1.65,0.25,0.21,0.17,0.20852528742125426
TX,Hansford,1.68,0.27,0.21,0.17,0.21016241209157416
TX,Hardeman,2.72,0.35,0.23,0.13,0.22001261383086373
TX,Hardin,1.66,0.28,0.26,0.19,0.24605018936818598
TX,Harris,1.79,0.29,0.25,0.18,0.2384532352956858
TX,Harrison,1.81,0.23,0.18,0.13,0.17697291278819882
TX,Hartley,1.69,0.27,0.22,0.18,0.21944829356421147
TX,Haskell,2.64,0.35,0.27,0.15,0.24914169314066806
TX,Hays,1.5,0.16,0.18,0.14,0.17340502579469996
TX,Hemphill,2.44,0.31,0.21,0.15,0.21113180967771936
TX,Henderson,2.3,0.33,0.28,0.18,0.2617412114950107
TX,Hidalgo,1.93,0.33,0.29,0.17,0.2612022870517506
TX,Hill,2.29,0.3,0.29,0.14,0.25079823867924655
TX,Hockley,2.75,0.34,0.23,0.16,0.2302757270966457
TX,Hood,1.66,0.28,0.26,0.15,0.23169239713145243
TX,Hopkins,2.25,0.27,0.2,0.12,0.19055723228369736
TX,Houston,2.54,0.32,0.29,0.16,0.2611461019822931
TX,Howard,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Hudspeth,1.75,0.31,0.3,0.23,0.28568421686681417
TX,Hunt,1.7,0.28,0.25,0.15,0.22634410974398939
TX,Hutchinson,1.68,0.27,0.21,0.17,0.21016241209157416
TX,Irion,2.64,0.35,0.27,0.16,0.25273114119985146
TX,Jack,2.26,0.34,0.29,0.14,0.2534458251731028
TX,Jackson,1.8,0.29,0.27,0.17,0.2461870248582121
TX,Jasper,1.66,0.24,0.22,0.16,0.20991815424816207
TX,Jeff Davis,2.2,0.33,0.27,0.19,0.2590075632939566
TX,Jefferson,2.13,0.31,0.29,0.19,0.2683455302193555
TX,Jim Hogg,1.93,0.33,0.34,0.17,0.2893363080930293
TX,Jim Wells,1.82,0.32,0.3,0.19,0.2725279475938305
TX,Johnson,2.29,0.3,0.29,0.14,0.25079823867924655
TX,Jones,2.92,0.37,0.28,0.18,0.26891469632674825
TX,Karnes,1.8,0.29,0.27,0.17,0.2461870248582121
TX,Kaufman,1.68,0.28,0.27,0.16,0.2410479078092879
TX,Kendall,1.68,0.26,0.23,0.19,0.22788079809908973
TX,Kenedy,1.8,0.29,0.3,0.18,0.26665688554216266
TX,Kent,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Kerr,2.02,0.26,0.23,0.19,0.23024819107582764
TX,Kimble,2.64,0.35,0.25,0.17,0.24506698084252337
TX,King,2.13,0.29,0.2,0.12,0.19114991887604468
TX,Kinney,1.84,0.32,0.26,0.19,0.25015998917120386
TX,Kleberg,1.93,0.33,0.34,0.17,0.2893363080930293
TX,Knox,2.13,0.29,0.2,0.12,0.19114991887604468
TX,La Salle,1.8,0.31,0.31,0.19,0.27730137486432715
TX,Lamar,1.7,0.28,0.26,0.17,0.2391498100706119
TX,Lamb,2.51,0.3,0.19,0.13,0.19247259105186565
TX,Lampasas,1.66,0.28,0.24,0.18,0.23120713289249112
TX,Lavaca,1.59,0.22,0.17,0.15,0.1762790436565874
TX,Lee,1.62,0.24,0.2,0.16,0.1983860290108579
TX,Leon,2.54,0.32,0.29,0.16,0.2611461019822931
TX,Liberty,1.66,0.28,0.23,0.15,0.21481198450668523
TX,Limestone,2.92,0.38,0.29,0.17,0.27166617100318324
TX,Lipscomb,2.44,0.31,0.21,0.15,0.21113180967771936
TX,Live Oak,1.71,0.31,0.27,0.2,0.2577569432437041
TX,Llano,1.78,0.24,0.2,0.17,0.20308954435321208
TX,Loving,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Lubbock,2.33,0.31,0.21,0.14,0.20677644036135606
TX,Lynn,2.92,0.36,0.24,0.16,0.2385144648479958
TX,Madison,2.8,0.34,0.29,0.19,0.27515304254972117
TX,Marion,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Martin,2.61,0.34,0.27,0.17,0.25539758311607763
TX,Mason,2.64,0.35,0.25,0.16,0.24147753278333997
TX,Matagorda,1.86,0.31,0.31,0.14,0.2597719097995993
TX,Maverick,1.84,0.32,0.3,0.2,0.2762566540634102
TX,McCulloch,2.64,0.35,0.27,0.15,0.24914169314066806
TX,McLennan,1.66,0.26,0.25,0.15,0.2246373558684713
TX,McMullen,1.71,0.31,0.27,0.2,0.2577569432437041
TX,Medina,1.69,0.29,0.24,0.19,0.23571958709463173
TX,Menard,2.64,0.35,0.27,0.17,0.25632058925903484
TX,Midland,3.06,0.37,0.25,0.15,0.24224074839720527
TX,Milam,2.29,0.32,0.29,0.18,0.26658426797070556
TX,Mills,1.71,0.3,0.24,0.18,0.23298351597320738
TX,Mitchell,3.06,0.39,0.29,0.19,0.28053399452168715
TX,Montague,2.59,0.36,0.3,0.15,0.2663880782668071
TX,Montgomery,1.79,0.29,0.25,0.19,0.2420426833548692
TX,Moore,2.43,0.32,0.22,0.16,0.220992551267323
TX,Morris,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Motley,2.64,0.35,0.23,0.15,0.22663447630764513
TX,Nacogdoches,1.67,0.27,0.21,0.16,0.20650333482719258
TX,Navarro,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Newton,1.65,0.26,0.22,0.17,0.21486621015687268
TX,Nolan,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Nueces,1.82,0.32,0.26,0.17,0.24284183464244075
TX,Ochiltree,2.44,0.31,0.21,0.15,0.21113180967771936
TX,Oldham,1.65,0.26,0.21,0.17,0.20923940594861695
TX,Orange,2.13,0.31,0.25,0.17,0.23865941726796572
TX,Palo Pinto,2.27,0.3,0.29,0.14,0.25065898026885025
TX,Panola,1.84,0.26,0.2,0.16,0.20134610857994312
TX,Parker,1.94,0.28,0.16,0.12,0.16660562861689374
TX,Parmer,1.74,0.25,0.21,0.15,0.20197305414967104
TX,Pecos,2.48,0.34,0.27,0.16,0.250902955389318
TX,Polk,1.67,0.29,0.26,0.2,0.25042338515993023
TX,Potter,2.43,0.32,0.22,0.16,0.220992551267323
TX,Presidio,2.2,0.33,0.27,0.19,0.2590075632939566
TX,Rains,1.58,0.17,0.21,0.11,0.1807882464108651
TX,Randall,2.8,0.34,0.23,0.16,0.23062387312263657
TX,Reagan,2.64,0.35,0.27,0.16,0.25273114119985146
TX,Real,1.81,0.3,0.24,0.19,0.23726925608437252
TX,Red River,2.31,0.32,0.29,0.16,0.2595446302627351
TX,Reeves,2.64,0.35,0.28,0.16,0.2583579454081072
TX,Refugio,1.82,0.32,0.3,0.19,0.2725279475938305
TX,Roberts,2.44,0.31,0.21,0.15,0.21113180967771936
TX,Robertson,1.7,0.31,0.29,0.19,0.26535147439583395
TX,Rockwall,2.25,0.27,0.2,0.12,0.19055723228369736
TX,Runnels,2.15,0.29,0.23,0.15,0.21893793408875842
TX,Rusk,1.66,0.26,0.21,0.16,0.2057195870946317
TX,Sabine,1.65,0.27,0.22,0.17,0.21558032868423538
TX,San Augustine,1.65,0.26,0.21,0.17,0.20923940594861695
TX,San Jacinto,1.66,0.28,0.26,0.19,0.24605018936818598
TX,San Patricio,1.82,0.32,0.3,0.19,0.2725279475938305
TX,San Saba,1.63,0.25,0.22,0.16,0.21042338515993023
TX,Schleicher,2.48,0.34,0.27,0.19,0.2616712995668682
TX,Scurry,3.06,0.39,0.29,0.19,0.28053399452168715
TX,Shackelford,2.78,0.36,0.28,0.18,0.2672257689266111
TX,Shelby,1.65,0.27,0.22,0.18,0.21916977674341875
TX,Sherman,2.43,0.32,0.22,0.16,0.220992551267323
TX,Smith,1.67,0.27,0.21,0.15,0.2029138867680092
TX,Somervell,2.92,0.38,0.3,0.15,0.2701140790930722
TX,Starr,1.8,0.29,0.3,0.18,0.26665688554216266
TX,Stephens,2.64,0.35,0.28,0.16,0.2583579454081072
TX,Sterling,2.78,0.36,0.28,0.16,0.26004687280824434
TX,Stonewall,2.64,0.35,0.27,0.15,0.24914169314066806
TX,Sutton,2.48,0.34,0.27,0.19,0.2616712995668682
TX,Swisher,2.05,0.3,0.22,0.16,0.21691840441506702
TX,Tarrant,2.27,0.3,0.21,0.12,0.19846565048443754
TX,Taylor,2.15,0.29,0.23,0.15,0.21893793408875842
TX,Terrell,1.75,0.31,0.28,0.18,0.2564833681543857
TX,Terry,2.61,0.34,0.24,0.17,0.2385171704913104
TX,Throckmorton,2.64,0.35,0.27,0.15,0.24914169314066806
TX,Titus,2.13,0.31,0.31,0.14,0.26165189833994995
TX,Tom Green,2.48,0.34,0.27,0.16,0.250902955389318
TX,Travis,2.98,0.38,0.29,0.19,0.2792628423527391
TX,Trinity,2.16,0.28,0.29,0.18,0.26282261419367847
TX,Tyler,1.66,0.28,0.26,0.19,0.24605018936818598
TX,Upshur,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Upton,2.64,0.35,0.27,0.16,0.25273114119985146
TX,Uvalde,1.75,0.31,0.26,0.19,0.24881920779705763
TX,Val Verde,1.93,0.33,0.27,0.21,0.2643064708719727
TX,Van Zandt,1.68,0.28,0.28,0.15,0.24308526395836025
TX,Victoria,1.8,0.29,0.27,0.17,0.2461870248582121
TX,Walker,2.16,0.28,0.29,0.19,0.26641206225286185
TX,Waller,1.79,0.29,0.25,0.18,0.2384532352956858
TX,Ward,2.92,0.38,0.3,0.15,0.2701140790930722
TX,Washington,1.59,0.19,0.22,0.14,0.1986812610565946
TX,Webb,1.84,0.32,0.3,0.2,0.2762566540634102
TX,Wharton,1.86,0.31,0.28,0.15,0.24648094523401548
TX,Wheeler,2.44,0.31,0.21,0.15,0.21113180967771936
TX,Wichita,2.87,0.37,0.27,0.16,0.25576084997413484
TX,Wilbarger,2.81,0.36,0.21,0.13,0.2100997867884985
TX,Willacy,1.8,0.29,0.3,0.18,0.26665688554216266
TX,Williamson,2.92,0.38,0.26,0.19,0.26196465449678286
TX,Wilson,1.8,0.29,0.27,0.17,0.2461870248582121
TX,Winkler,2.92,0.38,0.3,0.15,0.2701140790930722
TX,Wise,1.99,0.32,0.26,0.16,0.2404360830716263
TX,Wood,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Yoakum,2.29,0.31,0.23,0.18,0.23210932419380842
TX,Young,2.92,0.38,0.3,0.15,0.2701140790930722
TX,Zapata,1.93,0.33,0.34,0.17,0.2893363080930293
TX,Zavala,1.84,0.32,0.3,0.2,0.2762566540634102
UT,Beaver,1.61,0.24,0.16,0.12,0.1614513907359032
UT,Box Elder,1.62,0.26,0.2,0.16,0.19981426606558328
UT,Cache,2.47,0.32,0.25,0.17,0.24174092877206632
UT,Carbon,2.58,0.33,0.24,0.17,0.2375941643483532
UT,Daggett,2.5,0.3,0.23,0.16,0.22567852285724058
UT,Davis,2.42,0.29,0.22,0.15,0.21519111842085337
UT,Duchesne,1.63,0.24,0.16,0.11,0.15800120108711618
UT,Emery,1.66,0.26,0.13,0.08,0.13198956895511868
UT,Garfield,2.08,0.29,0.19,0.13,0.18876441670098149
UT,Grand,1.66,0.26,0.13,0.08,0.13198956895511868
UT,Iron,1.66,0.26,0.19,0.16,0.19446597867812024
UT,Juab,1.64,0.25,0.18,0.15,0.18439634947292208
UT,Kane,2.5,0.32,0.25,0.18,0.2455392644468442
UT,Millard,1.65,0.28,0.21,0.16,0.20707819494415894
UT,Morgan,2.01,0.29,0.2,0.13,0.19390381647285
UT,Piute,2.08,0.29,0.19,0.13,0.18876441670098149
UT,Rich,1.66,0.26,0.13,0.08,0.13198956895511868
UT,Salt Lake,2.41,0.31,0.21,0.14,0.20733347400294144
UT,San Juan,1.82,0.29,0.25,0.19,0.2422515709704637
UT,Sanpete,1.64,0.26,0.22,0.18,0.2183860290108579
UT,Sevier,1.66,0.26,0.2,0.16,0.20009278288637597
UT,Summit,2.52,0.32,0.21,0.13,0.20522406572830065
UT,Tooele,1.64,0.25,0.16,0.15,0.17314274105641062
UT,Uintah,1.63,0.24,0.16,0.11,0.15800120108711618
UT,Utah,1.66,0.28,0.24,0.17,0.22761768483330774
UT,Wasatch,1.63,0.24,0.16,0.11,0.15800120108711618
UT,Washington,2.03,0.29,0.24,0.19,0.23808698007136964
UT,Wayne,2.5,0.32,0.25,0.18,0.2455392644468442
UT,Weber,1.66,0.26,0.13,0.08,0.13198956895511868
VA,Accomack,1.7,0.24,0.21,0.13,0.19380152268314882
VA,Albemarle,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Alexandria City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Alleghany,1.68,0.24,0.22,0.16,0.2100574126585584
VA,Amelia,1.64,0.21,0.15,0.11,0.15030167050197052
VA,Amherst,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Appomattox,1.59,0.21,0.16,0.13,0.16275922480260216
VA,Arlington,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Augusta,1.68,0.24,0.22,0.16,0.2100574126585584
VA,Bath,1.68,0.24,0.22,0.16,0.2100574126585584
VA,Bedford,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Bland,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Botetourt,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Bristol City,1.68,0.29,0.32,0.23,0.295022183792213
VA,Brunswick,1.7,0.24,0.15,0.11,0.15286180131524763
VA,Buchanan,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Buckingham,1.59,0.21,0.16,0.13,0.16275922480260216
VA,Buena Vista City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Campbell,1.59,0.21,0.16,0.13,0.16275922480260216
VA,Caroline,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Carroll,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Charles City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Charlotte,1.7,0.24,0.15,0.11,0.15286180131524763
VA,Charlottesville City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Chesapeake City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Chesterfield,1.64,0.21,0.15,0.11,0.15030167050197052
VA,Clarke,1.7,0.26,0.24,0.21,0.2408257568361086
VA,Colonial Heights City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Covington City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Craig,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Culpeper,1.78,0.24,0.25,0.17,0.23122356539449077
VA,Cumberland,1.64,0.21,0.15,0.11,0.15030167050197052
VA,Danville City,2.81,0.37,0.17,0.22,0.2206117210154888
VA,Dickenson,1.64,0.24,0.17,0.17,0.18523432285567043
VA,Dinwiddie,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Emporia City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Essex,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Fairfax,1.7,0.26,0.2,0.17,0.2039607477663521
VA,Fairfax City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Falls Church City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Fauquier,1.7,0.26,0.2,0.17,0.2039607477663521
VA,Floyd,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Fluvanna,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Franklin,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Franklin City,2.52,0.34,0.17,0.21,0.21286067042347023
VA,Frederick,1.7,0.24,0.33,0.21,0.2900387576556848
VA,Fredericksburg City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Galax City,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Giles,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Gloucester,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Goochland,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Grayson,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Greene,1.7,0.24,0.25,0.17,0.23066653175290536
VA,Greensville,1.89,0.28,0.17,0.13,0.175473734858342
VA,Halifax,2.08,0.32,0.17,0.17,0.19401095610329167
VA,Hampton City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Hanover,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Harrisonburg City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Henrico,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Henry,2.01,0.29,0.17,0.21,0.2057389883215499
VA,Highland,1.66,0.25,0.3,0.2,0.27000449867830423
VA,Hopewell City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Isle of Wight,2.11,0.29,0.26,0.18,0.2463081740702831
VA,James City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,King George,1.7,0.24,0.17,0.13,0.1712943058501259
VA,King William,1.7,0.24,0.17,0.13,0.1712943058501259
VA,King and Queen,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Lancaster,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Lee,1.68,0.28,0.26,0.18,0.24259999971939894
VA,Lexington City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Loudoun,1.7,0.26,0.2,0.17,0.2039607477663521
VA,Louisa,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Lunenburg,1.7,0.24,0.15,0.11,0.15286180131524763
VA,Lynchburg City,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Madison,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Manassas City,2.41,0.31,0.24,0.16,0.23139278274607544
VA,Manassas Park City,1.71,0.29,0.24,0.21,0.24303774162339487
VA,Martinsville City,2.32,0.33,0.17,0.13,0.18203838331867694
VA,Mathews,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Mecklenburg,1.7,0.24,0.15,0.11,0.15286180131524763
VA,Middlesex,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Montgomery,2.0,0.27,0.25,0.22,0.2528450037868556
VA,Nelson,1.65,0.22,0.17,0.21,0.19823350724287678
VA,New Kent,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Newport News City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Norfolk City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Northampton,1.7,0.24,0.25,0.13,0.2163087395161718
VA,Northumberland,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Norton city,1.7,0.27,0.18,0.13,0.1790634656404697
VA,Nottoway,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Orange,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Page,1.7,0.24,0.25,0.17,0.23066653175290536
VA,Patrick,2.2,0.29,0.16,0.21,0.20143513901205945
VA,Petersburg City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Pittsylvania,1.7,0.24,0.16,0.17,0.18002529387860372
VA,Poquoson City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Portsmouth City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Powhatan,1.64,0.21,0.15,0.11,0.15030167050197052
VA,Prince Edward,1.64,0.21,0.15,0.11,0.15030167050197052
VA,Prince George,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Prince William,1.7,0.26,0.2,0.17,0.2039607477663521
VA,Pulaski,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Radford City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Rappahannock,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Richmond,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Richmond City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Roanoke,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Roanoke City,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Rockbridge,1.68,0.24,0.27,0.19,0.2489597778773873
VA,Rockingham,1.7,0.27,0.24,0.17,0.22718208312673774
VA,Russell,1.64,0.24,0.17,0.17,0.18523432285567043
VA,Salem City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Scott,1.67,0.28,0.25,0.22,0.2512613585426786
VA,Shenandoah,1.7,0.24,0.25,0.17,0.23066653175290536
VA,Smyth,1.59,0.21,0.16,0.21,0.1914748092760693
VA,Southampton,2.08,0.32,0.26,0.18,0.24824164203677668
VA,Spotsylvania,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Stafford,1.7,0.26,0.2,0.17,0.2039607477663521
VA,Staunton City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Suffolk City,1.7,0.24,0.23,0.18,0.22300237139557727
VA,Surry,1.7,0.24,0.26,0.18,0.23988278402034446
VA,Sussex,1.69,0.26,0.21,0.17,0.20951792276940964
VA,Tazewell,1.65,0.22,0.17,0.17,0.18387571500614322
VA,Virginia Beach City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Warren,1.68,0.24,0.2,0.16,0.19880380424204694
VA,Washington,1.63,0.25,0.24,0.22,0.24321368193154208
VA,Waynesboro City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Westmoreland,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Williamsburg City,1.7,0.24,0.17,0.13,0.1712943058501259
VA,Winchester City,1.7,0.24,0.33,0.21,0.2900387576556848
VA,Wise,1.67,0.27,0.18,0.21,0.20757016249834231
VA,Wythe,1.59,0.21,0.16,0.21,0.1914748092760693
VA,York,1.7,0.24,0.17,0.13,0.1712943058501259
VT,Addison,1.76,0.35,0.31,0.25,0.30141602050808564
VT,Bennington,1.76,0.36,0.31,0.25,0.30213013903544833
VT,Caledonia,1.74,0.35,0.3,0.25,0.29564995788943355
VT,Chittenden,1.76,0.35,0.42,0.29,0.3776686590356323
VT,Essex,1.75,0.34,0.29,0.25,0.28937866435901327
VT,Franklin,1.75,0.34,0.24,0.17,0.23252905884426747
VT,Grand Isle,1.75,0.34,0.31,0.25,0.30063227277552473
VT,Lamoille,1.76,0.36,0.32,0.28,0.31852528742125424
VT,Orange,1.74,0.36,0.31,0.25,0.30199088062505197
VT,Orleans,1.73,0.34,0.3,0.25,0.29486621015687264
VT,Rutland,1.76,0.36,0.31,0.25,0.30213013903544833
VT,Washington,1.74,0.36,0.31,0.25,0.30199088062505197
VT,Windham,1.74,0.36,0.32,0.28,0.3183860290108579
VT,Windsor,1.72,0.35,0.29,0.24,0.2862944472115981
WA,Adams,1.61,0.22,0.21,0.16,0.20251496695919005
WA,Asotin,1.64,0.23,0.23,0.17,0.21828102957784218
WA,Benton,1.63,0.24,0.18,0.13,0.1764337056219944
WA,Chelan,1.57,0.18,0.14,0.11,0.14204510627523947
WA,Clallam,1.64,0.23,0.18,0.15,0.1829681124181967
WA,Clark,1.91,0.28,0.21,0.15,0.20529910622012806
WA,Columbia,1.64,0.24,0.19,0.13,0.18213013903544834
WA,Cowlitz,1.65,0.25,0.15,0.11,0.15322777381661945
WA,Douglas,1.62,0.22,0.18,0.13,0.17493583936207086
WA,Ferry,1.97,0.26,0.22,0.16,0.21350489666403086
WA,Franklin,1.63,0.23,0.22,0.15,0.20540570004602146
WA,Garfield,1.65,0.23,0.23,0.16,0.21476121072385693
WA,Grant,1.6,0.21,0.18,0.14,0.17767191048349518
WA,Grays Harbor,1.66,0.25,0.22,0.16,0.21063227277552476
WA,Island,1.65,0.24,0.21,0.16,0.20422172083470816
WA,Jefferson,1.68,0.26,0.21,0.17,0.20944829356421146
WA,King,1.62,0.25,0.21,0.16,0.20472695174647632
WA,Kitsap,1.66,0.24,0.22,0.16,0.20991815424816207
WA,Kittitas,1.62,0.23,0.18,0.15,0.18282885400780033
WA,Klickitat,1.68,0.26,0.21,0.15,0.20226939744584468
WA,Lewis,1.61,0.23,0.16,0.12,0.1607372722085405
WA,Lincoln,1.61,0.22,0.21,0.16,0.20251496695919005
WA,Mason,1.69,0.25,0.22,0.17,0.21443060845030268
WA,Okanogan,1.68,0.24,0.21,0.15,0.2008411603911193
WA,Pacific,1.64,0.24,0.21,0.15,0.2005626435703266
WA,Pend Oreille,2.14,0.27,0.2,0.15,0.20055965520406763
WA,Pierce,1.66,0.23,0.19,0.14,0.18514472697766537
WA,San Juan,1.67,0.24,0.2,0.16,0.19873417503684876
WA,Skagit,1.65,0.24,0.21,0.15,0.20063227277552478
WA,Skamania,1.65,0.25,0.2,0.15,0.19571958709463175
WA,Snohomish,1.65,0.24,0.21,0.16,0.20422172083470816
WA,Spokane,1.63,0.23,0.21,0.16,0.2033683438969491
WA,Stevens,1.85,0.26,0.22,0.17,0.21625879426083616
WA,Thurston,1.66,0.26,0.21,0.18,0.21289848321299848
WA,Wahkiakum,1.74,0.25,0.23,0.16,0.2168161106253659
WA,Walla Walla,1.64,0.24,0.19,0.13,0.18213013903544834
WA,Whatcom,1.57,0.21,0.19,0.15,0.1866792751353398
WA,Whitman,1.63,0.23,0.23,0.16,0.2146219523134606
WA,Yakima,1.66,0.26,0.16,0.12,0.16322777381661946
WI,Adams,1.67,0.28,0.21,0.17,0.2108069014137387
WI,Ashland,1.68,0.28,0.2,0.16,0.20166027835149772
WI,Barron,1.7,0.28,0.22,0.18,0.22023204129677232
WI,Bayfield,1.68,0.3,0.21,0.17,0.21230476767366224
WI,Brown,2.92,0.34,0.17,0.12,0.18334080609874667
WI,Buffalo,1.7,0.29,0.2,0.16,0.20251365528925677
WI,Burnett,1.86,0.28,0.22,0.18,0.22134610857994313
WI,Calumet,1.69,0.29,0.19,0.12,0.18245942963906928
WI,Chippewa,1.79,0.28,0.23,0.19,0.23007495641099504
WI,Clark,2.23,0.32,0.2,0.16,0.20834635874684806
WI,Columbia,1.67,0.28,0.21,0.16,0.2072174533545553
WI,Crawford,1.66,0.28,0.2,0.16,0.20152101994110136
WI,Dane,1.66,0.27,0.21,0.16,0.2064337056219944
WI,Dodge,1.65,0.28,0.2,0.16,0.2014513907359032
WI,Door,1.69,0.27,0.2,0.15,0.19742634097014983
WI,Douglas,1.7,0.32,0.21,0.17,0.213872263138784
WI,Dunn,1.85,0.3,0.23,0.19,0.23192096869690948
WI,Eau Claire,1.63,0.23,0.13,0.08,0.12963832575743608
WI,Florence,1.69,0.29,0.18,0.13,0.18042207348999695
WI,Fond Du Lac,1.68,0.28,0.19,0.14,0.1888545780248752
WI,Forest,2.92,0.34,0.17,0.12,0.18334080609874667
WI,Grant,1.65,0.27,0.2,0.15,0.19714782414935714
WI,Green,1.65,0.27,0.21,0.17,0.20995352447597965
WI,Green Lake,1.71,0.28,0.23,0.15,0.2151601305326761
WI,Iowa,1.65,0.27,0.2,0.15,0.19714782414935714
WI,Iron,1.68,0.28,0.19,0.15,0.1924440260840586
WI,Jackson,1.66,0.28,0.2,0.16,0.20152101994110136
WI,Jefferson,1.71,0.28,0.2,0.15,0.19827971790790885
WI,Juneau,1.69,0.28,0.26,0.19,0.2462590769837805
WI,Kenosha,4.15,0.41,0.16,0.1,0.1840983277030384
WI,Kewaunee,1.68,0.28,0.2,0.15,0.19807083029231434
